activity_code,subject_id,trial,fall_event,source_path,n_samples,sample_rate_hz,inferred_duration_sec,expected_duration_sec,duration_delta_sec
D09,SE06,03,0,data\raw\sisfall\SE06\D09_SE06_R03.txt,2400,200,12.0,12,0.0
D09,SE06,04,0,data\raw\sisfall\SE06\D09_SE06_R04.txt,2400,200,12.0,12,0.0
D09,SE06,05,0,data\raw\sisfall\SE06\D09_SE06_R05.txt,2400,200,12.0,12,0.0
D10,SE06,01,0,data\raw\sisfall\SE06\D10_SE06_R01.txt,2400,200,12.0,12,0.0
D10,SE06,02,0,data\raw\sisfall\SE06\D10_SE06_R02.txt,2400,200,12.0,12,0.0
D10,SE06,03,0,data\raw\sisfall\SE06\D10_SE06_R03.txt,2400,200,12.0,12,0.0
D10,SE06,04,0,data\raw\sisfall\SE06\D10_SE06_R04.txt,2400,200,12.0,12,0.0
D10,SE06,05,0,data\raw\sisfall\SE06\D10_SE06_R05.txt,2400,200,12.0,12,0.0
D11,SE06,01,0,data\raw\sisfall\SE06\D11_SE06_R01.txt,2404,200,12.02,12,0.02
D11,SE06,02,0,data\raw\sisfall\SE06\D11_SE06_R02.txt,2400,200,12.0,12,0.0
D11,SE06,03,0,data\raw\sisfall\SE06\D11_SE06_R03.txt,2400,200,12.0,12,0.0
D11,SE06,04,0,data\raw\sisfall\SE06\D11_SE06_R04.txt,2400,200,12.0,12,0.0
D11,SE06,05,0,data\raw\sisfall\SE06\D11_SE06_R05.txt,2400,200,12.0,12,0.0
D12,SE06,01,0,data\raw\sisfall\SE06\D12_SE06_R01.txt,2400,200,12.0,12,0.0
D12,SE06,02,0,data\raw\sisfall\SE06\D12_SE06_R02.txt,2400,200,12.0,12,0.0
D12,SE06,03,0,data\raw\sisfall\SE06\D12_SE06_R03.txt,2400,200,12.0,12,0.0
D12,SE06,04,0,data\raw\sisfall\SE06\D12_SE06_R04.txt,2400,200,12.0,12,0.0
D12,SE06,05,0,data\raw\sisfall\SE06\D12_SE06_R05.txt,2400,200,12.0,12,0.0
D13,SE06,01,0,data\raw\sisfall\SE06\D13_SE06_R01.txt,2400,200,12.0,12,0.0
D13,SE06,02,0,data\raw\sisfall\SE06\D13_SE06_R02.txt,2400,200,12.0,12,0.0
D13,SE06,03,0,data\raw\sisfall\SE06\D13_SE06_R03.txt,2400,200,12.0,12,0.0
D13,SE06,04,0,data\raw\sisfall\SE06\D13_SE06_R04.txt,2400,200,12.0,12,0.0
D13,SE06,05,0,data\raw\sisfall\SE06\D13_SE06_R05.txt,2400,200,12.0,12,0.0
D14,SE06,01,0,data\raw\sisfall\SE06\D14_SE06_R01.txt,2400,200,12.0,12,0.0
D14,SE06,02,0,data\raw\sisfall\SE06\D14_SE06_R02.txt,2400,200,12.0,12,0.0
D14,SE06,03,0,data\raw\sisfall\SE06\D14_SE06_R03.txt,2400,200,12.0,12,0.0
D14,SE06,04,0,data\raw\sisfall\SE06\D14_SE06_R04.txt,2400,200,12.0,12,0.0
D14,SE06,05,0,data\raw\sisfall\SE06\D14_SE06_R05.txt,2400,200,12.0,12,0.0
D15,SE06,01,0,data\raw\sisfall\SE06\D15_SE06_R01.txt,2400,200,12.0,12,0.0
D15,SE06,02,0,data\raw\sisfall\SE06\D15_SE06_R02.txt,2400,200,12.0,12,0.0
D15,SE06,03,0,data\raw\sisfall\SE06\D15_SE06_R03.txt,2400,200,12.0,12,0.0
D15,SE06,04,0,data\raw\sisfall\SE06\D15_SE06_R04.txt,2400,200,12.0,12,0.0
D15,SE06,05,0,data\raw\sisfall\SE06\D15_SE06_R05.txt,2400,200,12.0,12,0.0
D16,SE06,01,0,data\raw\sisfall\SE06\D16_SE06_R01.txt,2399,200,11.99,12,-0.01
D16,SE06,02,0,data\raw\sisfall\SE06\D16_SE06_R02.txt,2400,200,12.0,12,0.0
D16,SE06,03,0,data\raw\sisfall\SE06\D16_SE06_R03.txt,2400,200,12.0,12,0.0
D16,SE06,04,0,data\raw\sisfall\SE06\D16_SE06_R04.txt,2400,200,12.0,12,0.0
D16,SE06,05,0,data\raw\sisfall\SE06\D16_SE06_R05.txt,2400,200,12.0,12,0.0
D17,SE06,01,0,data\raw\sisfall\SE06\D17_SE06_R01.txt,4999,200,25.0,25,-0.0
D17,SE06,02,0,data\raw\sisfall\SE06\D17_SE06_R02.txt,5000,200,25.0,25,0.0
D17,SE06,03,0,data\raw\sisfall\SE06\D17_SE06_R03.txt,5000,200,25.0,25,0.0
D17,SE06,04,0,data\raw\sisfall\SE06\D17_SE06_R04.txt,5000,200,25.0,25,0.0
D17,SE06,05,0,data\raw\sisfall\SE06\D17_SE06_R05.txt,5000,200,25.0,25,0.0
D18,SE06,01,0,data\raw\sisfall\SE06\D18_SE06_R01.txt,2400,200,12.0,12,0.0
D18,SE06,02,0,data\raw\sisfall\SE06\D18_SE06_R02.txt,2400,200,12.0,12,0.0
D18,SE06,03,0,data\raw\sisfall\SE06\D18_SE06_R03.txt,2400,200,12.0,12,0.0
D18,SE06,04,0,data\raw\sisfall\SE06\D18_SE06_R04.txt,2400,200,12.0,12,0.0
D18,SE06,05,0,data\raw\sisfall\SE06\D18_SE06_R05.txt,2400,200,12.0,12,0.0
D19,SE06,01,0,data\raw\sisfall\SE06\D19_SE06_R01.txt,2400,200,12.0,12,0.0
D19,SE06,02,0,data\raw\sisfall\SE06\D19_SE06_R02.txt,2400,200,12.0,12,0.0
D19,SE06,03,0,data\raw\sisfall\SE06\D19_SE06_R03.txt,2400,200,12.0,12,0.0
D19,SE06,04,0,data\raw\sisfall\SE06\D19_SE06_R04.txt,2400,200,12.0,12,0.0
D19,SE06,05,0,data\raw\sisfall\SE06\D19_SE06_R05.txt,2400,200,12.0,12,0.0
F01,SE06,01,1,data\raw\sisfall\SE06\F01_SE06_R01.txt,3000,200,15.0,15,0.0
F01,SE06,02,1,data\raw\sisfall\SE06\F01_SE06_R02.txt,3000,200,15.0,15,0.0
F01,SE06,03,1,data\raw\sisfall\SE06\F01_SE06_R03.txt,3000,200,15.0,15,0.0
F01,SE06,04,1,data\raw\sisfall\SE06\F01_SE06_R04.txt,3000,200,15.0,15,0.0
F01,SE06,05,1,data\raw\sisfall\SE06\F01_SE06_R05.txt,3000,200,15.0,15,0.0
F02,SE06,01,1,data\raw\sisfall\SE06\F02_SE06_R01.txt,3000,200,15.0,15,0.0
F02,SE06,02,1,data\raw\sisfall\SE06\F02_SE06_R02.txt,3000,200,15.0,15,0.0
F02,SE06,03,1,data\raw\sisfall\SE06\F02_SE06_R03.txt,3000,200,15.0,15,0.0
F02,SE06,04,1,data\raw\sisfall\SE06\F02_SE06_R04.txt,3000,200,15.0,15,0.0
F02,SE06,05,1,data\raw\sisfall\SE06\F02_SE06_R05.txt,3000,200,15.0,15,0.0
F03,SE06,01,1,data\raw\sisfall\SE06\F03_SE06_R01.txt,3000,200,15.0,15,0.0
F03,SE06,02,1,data\raw\sisfall\SE06\F03_SE06_R02.txt,3000,200,15.0,15,0.0
F03,SE06,03,1,data\raw\sisfall\SE06\F03_SE06_R03.txt,3000,200,15.0,15,0.0
F03,SE06,04,1,data\raw\sisfall\SE06\F03_SE06_R04.txt,3000,200,15.0,15,0.0
F03,SE06,05,1,data\raw\sisfall\SE06\F03_SE06_R05.txt,3000,200,15.0,15,0.0
F04,SE06,01,1,data\raw\sisfall\SE06\F04_SE06_R01.txt,3000,200,15.0,15,0.0
F04,SE06,02,1,data\raw\sisfall\SE06\F04_SE06_R02.txt,3000,200,15.0,15,0.0
F04,SE06,03,1,data\raw\sisfall\SE06\F04_SE06_R03.txt,3000,200,15.0,15,0.0
F04,SE06,04,1,data\raw\sisfall\SE06\F04_SE06_R04.txt,3000,200,15.0,15,0.0
F04,SE06,05,1,data\raw\sisfall\SE06\F04_SE06_R05.txt,3000,200,15.0,15,0.0
F05,SE06,01,1,data\raw\sisfall\SE06\F05_SE06_R01.txt,3000,200,15.0,15,0.0
F05,SE06,02,1,data\raw\sisfall\SE06\F05_SE06_R02.txt,3000,200,15.0,15,0.0
F05,SE06,03,1,data\raw\sisfall\SE06\F05_SE06_R03.txt,3000,200,15.0,15,0.0
F05,SE06,04,1,data\raw\sisfall\SE06\F05_SE06_R04.txt,3000,200,15.0,15,0.0
F05,SE06,05,1,data\raw\sisfall\SE06\F05_SE06_R05.txt,3000,200,15.0,15,0.0
F06,SE06,01,1,data\raw\sisfall\SE06\F06_SE06_R01.txt,2999,200,14.99,15,-0.01
F06,SE06,02,1,data\raw\sisfall\SE06\F06_SE06_R02.txt,3000,200,15.0,15,0.0
F06,SE06,03,1,data\raw\sisfall\SE06\F06_SE06_R03.txt,3000,200,15.0,15,0.0
F06,SE06,04,1,data\raw\sisfall\SE06\F06_SE06_R04.txt,3000,200,15.0,15,0.0
F06,SE06,05,1,data\raw\sisfall\SE06\F06_SE06_R05.txt,3000,200,15.0,15,0.0
F07,SE06,01,1,data\raw\sisfall\SE06\F07_SE06_R01.txt,3000,200,15.0,15,0.0
F07,SE06,02,1,data\raw\sisfall\SE06\F07_SE06_R02.txt,3000,200,15.0,15,0.0
F07,SE06,03,1,data\raw\sisfall\SE06\F07_SE06_R03.txt,3000,200,15.0,15,0.0
F07,SE06,04,1,data\raw\sisfall\SE06\F07_SE06_R04.txt,3000,200,15.0,15,0.0
F07,SE06,05,1,data\raw\sisfall\SE06\F07_SE06_R05.txt,2999,200,14.99,15,-0.01
F08,SE06,01,1,data\raw\sisfall\SE06\F08_SE06_R01.txt,3000,200,15.0,15,0.0
F08,SE06,02,1,data\raw\sisfall\SE06\F08_SE06_R02.txt,3000,200,15.0,15,0.0
F08,SE06,03,1,data\raw\sisfall\SE06\F08_SE06_R03.txt,3000,200,15.0,15,0.0
F08,SE06,04,1,data\raw\sisfall\SE06\F08_SE06_R04.txt,3000,200,15.0,15,0.0
F08,SE06,05,1,data\raw\sisfall\SE06\F08_SE06_R05.txt,3000,200,15.0,15,0.0
F09,SE06,01,1,data\raw\sisfall\SE06\F09_SE06_R01.txt,2999,200,14.99,15,-0.01
F09,SE06,02,1,data\raw\sisfall\SE06\F09_SE06_R02.txt,3000,200,15.0,15,0.0
F09,SE06,03,1,data\raw\sisfall\SE06\F09_SE06_R03.txt,3000,200,15.0,15,0.0
F09,SE06,04,1,data\raw\sisfall\SE06\F09_SE06_R04.txt,3000,200,15.0,15,0.0
F09,SE06,05,1,data\raw\sisfall\SE06\F09_SE06_R05.txt,3000,200,15.0,15,0.0
F10,SE06,01,1,data\raw\sisfall\SE06\F10_SE06_R01.txt,3000,200,15.0,15,0.0
F10,SE06,02,1,data\raw\sisfall\SE06\F10_SE06_R02.txt,3000,200,15.0,15,0.0
F10,SE06,03,1,data\raw\sisfall\SE06\F10_SE06_R03.txt,3000,200,15.0,15,0.0
F10,SE06,04,1,data\raw\sisfall\SE06\F10_SE06_R04.txt,3000,200,15.0,15,0.0
F10,SE06,05,1,data\raw\sisfall\SE06\F10_SE06_R05.txt,3000,200,15.0,15,0.0
F11,SE06,01,1,data\raw\sisfall\SE06\F11_SE06_R01.txt,2999,200,14.99,15,-0.01
F11,SE06,02,1,data\raw\sisfall\SE06\F11_SE06_R02.txt,3000,200,15.0,15,0.0
F11,SE06,03,1,data\raw\sisfall\SE06\F11_SE06_R03.txt,3000,200,15.0,15,0.0
F11,SE06,04,1,data\raw\sisfall\SE06\F11_SE06_R04.txt,3000,200,15.0,15,0.0
F11,SE06,05,1,data\raw\sisfall\SE06\F11_SE06_R05.txt,2999,200,14.99,15,-0.01
F12,SE06,01,1,data\raw\sisfall\SE06\F12_SE06_R01.txt,3000,200,15.0,15,0.0
F12,SE06,02,1,data\raw\sisfall\SE06\F12_SE06_R02.txt,3000,200,15.0,15,0.0
F12,SE06,03,1,data\raw\sisfall\SE06\F12_SE06_R03.txt,3000,200,15.0,15,0.0
F12,SE06,04,1,data\raw\sisfall\SE06\F12_SE06_R04.txt,3000,200,15.0,15,0.0
F12,SE06,05,1,data\raw\sisfall\SE06\F12_SE06_R05.txt,3000,200,15.0,15,0.0
F13,SE06,01,1,data\raw\sisfall\SE06\F13_SE06_R01.txt,3000,200,15.0,15,0.0
F13,SE06,02,1,data\raw\sisfall\SE06\F13_SE06_R02.txt,2999,200,14.99,15,-0.01
F13,SE06,03,1,data\raw\sisfall\SE06\F13_SE06_R03.txt,3000,200,15.0,15,0.0
F13,SE06,04,1,data\raw\sisfall\SE06\F13_SE06_R04.txt,3000,200,15.0,15,0.0
F13,SE06,05,1,data\raw\sisfall\SE06\F13_SE06_R05.txt,3000,200,15.0,15,0.0
F14,SE06,01,1,data\raw\sisfall\SE06\F14_SE06_R01.txt,3000,200,15.0,15,0.0
F14,SE06,02,1,data\raw\sisfall\SE06\F14_SE06_R02.txt,3000,200,15.0,15,0.0
F14,SE06,03,1,data\raw\sisfall\SE06\F14_SE06_R03.txt,3000,200,15.0,15,0.0
F14,SE06,04,1,data\raw\sisfall\SE06\F14_SE06_R04.txt,3000,200,15.0,15,0.0
F14,SE06,05,1,data\raw\sisfall\SE06\F14_SE06_R05.txt,3000,200,15.0,15,0.0
F15,SE06,01,1,data\raw\sisfall\SE06\F15_SE06_R01.txt,3000,200,15.0,15,0.0
F15,SE06,02,1,data\raw\sisfall\SE06\F15_SE06_R02.txt,3000,200,15.0,15,0.0
F15,SE06,03,1,data\raw\sisfall\SE06\F15_SE06_R03.txt,3000,200,15.0,15,0.0
F15,SE06,04,1,data\raw\sisfall\SE06\F15_SE06_R04.txt,3000,200,15.0,15,0.0
F15,SE06,05,1,data\raw\sisfall\SE06\F15_SE06_R05.txt,3000,200,15.0,15,0.0
D01,SE07,01,0,data\raw\sisfall\SE07\D01_SE07_R01.txt,19999,200,100.0,100,-0.0
D02,SE07,01,0,data\raw\sisfall\SE07\D02_SE07_R01.txt,19999,200,100.0,100,-0.0
D03,SE07,01,0,data\raw\sisfall\SE07\D03_SE07_R01.txt,19995,200,99.97,100,-0.03
D04,SE07,01,0,data\raw\sisfall\SE07\D04_SE07_R01.txt,19997,200,99.98,100,-0.02
D05,SE07,01,0,data\raw\sisfall\SE07\D05_SE07_R01.txt,4999,200,25.0,25,-0.0
D05,SE07,02,0,data\raw\sisfall\SE07\D05_SE07_R02.txt,4999,200,25.0,25,-0.0
D05,SE07,03,0,data\raw\sisfall\SE07\D05_SE07_R03.txt,4999,200,25.0,25,-0.0
D05,SE07,04,0,data\raw\sisfall\SE07\D05_SE07_R04.txt,4999,200,25.0,25,-0.0
D05,SE07,05,0,data\raw\sisfall\SE07\D05_SE07_R05.txt,4999,200,25.0,25,-0.0
D07,SE07,01,0,data\raw\sisfall\SE07\D07_SE07_R01.txt,2400,200,12.0,12,0.0
D07,SE07,02,0,data\raw\sisfall\SE07\D07_SE07_R02.txt,2400,200,12.0,12,0.0
D07,SE07,03,0,data\raw\sisfall\SE07\D07_SE07_R03.txt,2400,200,12.0,12,0.0
D07,SE07,04,0,data\raw\sisfall\SE07\D07_SE07_R04.txt,2400,200,12.0,12,0.0
D07,SE07,05,0,data\raw\sisfall\SE07\D07_SE07_R05.txt,2400,200,12.0,12,0.0
D08,SE07,01,0,data\raw\sisfall\SE07\D08_SE07_R01.txt,2400,200,12.0,12,0.0
D08,SE07,02,0,data\raw\sisfall\SE07\D08_SE07_R02.txt,2400,200,12.0,12,0.0
D08,SE07,03,0,data\raw\sisfall\SE07\D08_SE07_R03.txt,2399,200,11.99,12,-0.01
D08,SE07,04,0,data\raw\sisfall\SE07\D08_SE07_R04.txt,2400,200,12.0,12,0.0
D08,SE07,05,0,data\raw\sisfall\SE07\D08_SE07_R05.txt,2400,200,12.0,12,0.0
D09,SE07,01,0,data\raw\sisfall\SE07\D09_SE07_R01.txt,2400,200,12.0,12,0.0
D09,SE07,02,0,data\raw\sisfall\SE07\D09_SE07_R02.txt,2400,200,12.0,12,0.0
D09,SE07,03,0,data\raw\sisfall\SE07\D09_SE07_R03.txt,2400,200,12.0,12,0.0
D09,SE07,04,0,data\raw\sisfall\SE07\D09_SE07_R04.txt,2400,200,12.0,12,0.0
D09,SE07,05,0,data\raw\sisfall\SE07\D09_SE07_R05.txt,2400,200,12.0,12,0.0
D10,SE07,01,0,data\raw\sisfall\SE07\D10_SE07_R01.txt,2400,200,12.0,12,0.0
D10,SE07,02,0,data\raw\sisfall\SE07\D10_SE07_R02.txt,2400,200,12.0,12,0.0
D10,SE07,03,0,data\raw\sisfall\SE07\D10_SE07_R03.txt,2400,200,12.0,12,0.0
D10,SE07,04,0,data\raw\sisfall\SE07\D10_SE07_R04.txt,2400,200,12.0,12,0.0
D10,SE07,05,0,data\raw\sisfall\SE07\D10_SE07_R05.txt,2400,200,12.0,12,0.0
D11,SE07,01,0,data\raw\sisfall\SE07\D11_SE07_R01.txt,2400,200,12.0,12,0.0
D11,SE07,02,0,data\raw\sisfall\SE07\D11_SE07_R02.txt,2400,200,12.0,12,0.0
D11,SE07,03,0,data\raw\sisfall\SE07\D11_SE07_R03.txt,2400,200,12.0,12,0.0
D11,SE07,04,0,data\raw\sisfall\SE07\D11_SE07_R04.txt,2400,200,12.0,12,0.0
D11,SE07,05,0,data\raw\sisfall\SE07\D11_SE07_R05.txt,2400,200,12.0,12,0.0
D12,SE07,01,0,data\raw\sisfall\SE07\D12_SE07_R01.txt,2400,200,12.0,12,0.0
D12,SE07,02,0,data\raw\sisfall\SE07\D12_SE07_R02.txt,2400,200,12.0,12,0.0
D12,SE07,03,0,data\raw\sisfall\SE07\D12_SE07_R03.txt,2400,200,12.0,12,0.0
D12,SE07,04,0,data\raw\sisfall\SE07\D12_SE07_R04.txt,2400,200,12.0,12,0.0
D12,SE07,05,0,data\raw\sisfall\SE07\D12_SE07_R05.txt,2400,200,12.0,12,0.0
D14,SE07,01,0,data\raw\sisfall\SE07\D14_SE07_R01.txt,2400,200,12.0,12,0.0
D14,SE07,02,0,data\raw\sisfall\SE07\D14_SE07_R02.txt,2400,200,12.0,12,0.0
D14,SE07,03,0,data\raw\sisfall\SE07\D14_SE07_R03.txt,2400,200,12.0,12,0.0
D14,SE07,04,0,data\raw\sisfall\SE07\D14_SE07_R04.txt,2400,200,12.0,12,0.0
D14,SE07,05,0,data\raw\sisfall\SE07\D14_SE07_R05.txt,2400,200,12.0,12,0.0
D15,SE07,01,0,data\raw\sisfall\SE07\D15_SE07_R01.txt,2400,200,12.0,12,0.0
D15,SE07,02,0,data\raw\sisfall\SE07\D15_SE07_R02.txt,2400,200,12.0,12,0.0
D15,SE07,03,0,data\raw\sisfall\SE07\D15_SE07_R03.txt,2400,200,12.0,12,0.0
D15,SE07,04,0,data\raw\sisfall\SE07\D15_SE07_R04.txt,2400,200,12.0,12,0.0
D15,SE07,05,0,data\raw\sisfall\SE07\D15_SE07_R05.txt,2400,200,12.0,12,0.0
D16,SE07,01,0,data\raw\sisfall\SE07\D16_SE07_R01.txt,2400,200,12.0,12,0.0
D16,SE07,02,0,data\raw\sisfall\SE07\D16_SE07_R02.txt,2400,200,12.0,12,0.0
D16,SE07,03,0,data\raw\sisfall\SE07\D16_SE07_R03.txt,2400,200,12.0,12,0.0
D16,SE07,04,0,data\raw\sisfall\SE07\D16_SE07_R04.txt,2400,200,12.0,12,0.0
D16,SE07,05,0,data\raw\sisfall\SE07\D16_SE07_R05.txt,2400,200,12.0,12,0.0
D17,SE07,01,0,data\raw\sisfall\SE07\D17_SE07_R01.txt,4999,200,25.0,25,-0.0
D17,SE07,02,0,data\raw\sisfall\SE07\D17_SE07_R02.txt,4999,200,25.0,25,-0.0
D17,SE07,03,0,data\raw\sisfall\SE07\D17_SE07_R03.txt,4999,200,25.0,25,-0.0
D17,SE07,04,0,data\raw\sisfall\SE07\D17_SE07_R04.txt,4999,200,25.0,25,-0.0
D17,SE07,05,0,data\raw\sisfall\SE07\D17_SE07_R05.txt,4999,200,25.0,25,-0.0
D01,SE08,01,0,data\raw\sisfall\SE08\D01_SE08_R01.txt,19999,200,100.0,100,-0.0
D02,SE08,01,0,data\raw\sisfall\SE08\D02_SE08_R01.txt,20000,200,100.0,100,0.0
D03,SE08,01,0,data\raw\sisfall\SE08\D03_SE08_R01.txt,20000,200,100.0,100,0.0
D04,SE08,01,0,data\raw\sisfall\SE08\D04_SE08_R01.txt,20000,200,100.0,100,0.0
D05,SE08,01,0,data\raw\sisfall\SE08\D05_SE08_R01.txt,4999,200,25.0,25,-0.0
D05,SE08,02,0,data\raw\sisfall\SE08\D05_SE08_R02.txt,4999,200,25.0,25,-0.0
D05,SE08,03,0,data\raw\sisfall\SE08\D05_SE08_R03.txt,4999,200,25.0,25,-0.0
D05,SE08,04,0,data\raw\sisfall\SE08\D05_SE08_R04.txt,4999,200,25.0,25,-0.0
D05,SE08,05,0,data\raw\sisfall\SE08\D05_SE08_R05.txt,5000,200,25.0,25,0.0
D07,SE08,01,0,data\raw\sisfall\SE08\D07_SE08_R01.txt,2400,200,12.0,12,0.0
D07,SE08,02,0,data\raw\sisfall\SE08\D07_SE08_R02.txt,2400,200,12.0,12,0.0
D07,SE08,03,0,data\raw\sisfall\SE08\D07_SE08_R03.txt,2400,200,12.0,12,0.0
D07,SE08,04,0,data\raw\sisfall\SE08\D07_SE08_R04.txt,2399,200,11.99,12,-0.01
D07,SE08,05,0,data\raw\sisfall\SE08\D07_SE08_R05.txt,2400,200,12.0,12,0.0
D08,SE08,01,0,data\raw\sisfall\SE08\D08_SE08_R01.txt,2399,200,11.99,12,-0.01
D08,SE08,02,0,data\raw\sisfall\SE08\D08_SE08_R02.txt,2399,200,11.99,12,-0.01
D08,SE08,03,0,data\raw\sisfall\SE08\D08_SE08_R03.txt,2400,200,12.0,12,0.0
D08,SE08,04,0,data\raw\sisfall\SE08\D08_SE08_R04.txt,2400,200,12.0,12,0.0
D08,SE08,05,0,data\raw\sisfall\SE08\D08_SE08_R05.txt,2400,200,12.0,12,0.0
D09,SE08,01,0,data\raw\sisfall\SE08\D09_SE08_R01.txt,2400,200,12.0,12,0.0
D09,SE08,02,0,data\raw\sisfall\SE08\D09_SE08_R02.txt,2400,200,12.0,12,0.0
D09,SE08,03,0,data\raw\sisfall\SE08\D09_SE08_R03.txt,2400,200,12.0,12,0.0
D09,SE08,04,0,data\raw\sisfall\SE08\D09_SE08_R04.txt,2400,200,12.0,12,0.0
D09,SE08,05,0,data\raw\sisfall\SE08\D09_SE08_R05.txt,2400,200,12.0,12,0.0
D10,SE08,01,0,data\raw\sisfall\SE08\D10_SE08_R01.txt,2400,200,12.0,12,0.0
D10,SE08,02,0,data\raw\sisfall\SE08\D10_SE08_R02.txt,2400,200,12.0,12,0.0
D10,SE08,03,0,data\raw\sisfall\SE08\D10_SE08_R03.txt,2400,200,12.0,12,0.0
D10,SE08,04,0,data\raw\sisfall\SE08\D10_SE08_R04.txt,2400,200,12.0,12,0.0
D10,SE08,05,0,data\raw\sisfall\SE08\D10_SE08_R05.txt,2400,200,12.0,12,0.0
D11,SE08,01,0,data\raw\sisfall\SE08\D11_SE08_R01.txt,2400,200,12.0,12,0.0
D11,SE08,02,0,data\raw\sisfall\SE08\D11_SE08_R02.txt,2400,200,12.0,12,0.0
D11,SE08,03,0,data\raw\sisfall\SE08\D11_SE08_R03.txt,2400,200,12.0,12,0.0
D11,SE08,04,0,data\raw\sisfall\SE08\D11_SE08_R04.txt,2400,200,12.0,12,0.0
D11,SE08,05,0,data\raw\sisfall\SE08\D11_SE08_R05.txt,2400,200,12.0,12,0.0
D12,SE08,01,0,data\raw\sisfall\SE08\D12_SE08_R01.txt,2400,200,12.0,12,0.0
D12,SE08,02,0,data\raw\sisfall\SE08\D12_SE08_R02.txt,2400,200,12.0,12,0.0
D12,SE08,03,0,data\raw\sisfall\SE08\D12_SE08_R03.txt,2400,200,12.0,12,0.0
D12,SE08,04,0,data\raw\sisfall\SE08\D12_SE08_R04.txt,2400,200,12.0,12,0.0
D12,SE08,05,0,data\raw\sisfall\SE08\D12_SE08_R05.txt,2400,200,12.0,12,0.0
D14,SE08,01,0,data\raw\sisfall\SE08\D14_SE08_R01.txt,2400,200,12.0,12,0.0
D14,SE08,02,0,data\raw\sisfall\SE08\D14_SE08_R02.txt,2400,200,12.0,12,0.0
D14,SE08,03,0,data\raw\sisfall\SE08\D14_SE08_R03.txt,2400,200,12.0,12,0.0
D14,SE08,04,0,data\raw\sisfall\SE08\D14_SE08_R04.txt,2400,200,12.0,12,0.0
D14,SE08,05,0,data\raw\sisfall\SE08\D14_SE08_R05.txt,2400,200,12.0,12,0.0
D15,SE08,01,0,data\raw\sisfall\SE08\D15_SE08_R01.txt,2400,200,12.0,12,0.0
D15,SE08,02,0,data\raw\sisfall\SE08\D15_SE08_R02.txt,2400,200,12.0,12,0.0
D15,SE08,03,0,data\raw\sisfall\SE08\D15_SE08_R03.txt,2400,200,12.0,12,0.0
D15,SE08,04,0,data\raw\sisfall\SE08\D15_SE08_R04.txt,2400,200,12.0,12,0.0
D15,SE08,05,0,data\raw\sisfall\SE08\D15_SE08_R05.txt,2400,200,12.0,12,0.0
D16,SE08,01,0,data\raw\sisfall\SE08\D16_SE08_R01.txt,2400,200,12.0,12,0.0
D16,SE08,02,0,data\raw\sisfall\SE08\D16_SE08_R02.txt,2400,200,12.0,12,0.0
D16,SE08,03,0,data\raw\sisfall\SE08\D16_SE08_R03.txt,2400,200,12.0,12,0.0
D16,SE08,04,0,data\raw\sisfall\SE08\D16_SE08_R04.txt,2400,200,12.0,12,0.0
D16,SE08,05,0,data\raw\sisfall\SE08\D16_SE08_R05.txt,2400,200,12.0,12,0.0
D17,SE08,01,0,data\raw\sisfall\SE08\D17_SE08_R01.txt,4999,200,25.0,25,-0.0
D17,SE08,02,0,data\raw\sisfall\SE08\D17_SE08_R02.txt,4999,200,25.0,25,-0.0
D17,SE08,03,0,data\raw\sisfall\SE08\D17_SE08_R03.txt,4999,200,25.0,25,-0.0
D17,SE08,04,0,data\raw\sisfall\SE08\D17_SE08_R04.txt,4999,200,25.0,25,-0.0
D17,SE08,05,0,data\raw\sisfall\SE08\D17_SE08_R05.txt,4999,200,25.0,25,-0.0
D01,SE09,01,0,data\raw\sisfall\SE09\D01_SE09_R01.txt,19985,200,99.92,100,-0.08
D02,SE09,01,0,data\raw\sisfall\SE09\D02_SE09_R01.txt,20000,200,100.0,100,0.0
D03,SE09,01,0,data\raw\sisfall\SE09\D03_SE09_R01.txt,20000,200,100.0,100,0.0
D04,SE09,01,0,data\raw\sisfall\SE09\D04_SE09_R01.txt,20000,200,100.0,100,0.0
D05,SE09,01,0,data\raw\sisfall\SE09\D05_SE09_R01.txt,5000,200,25.0,25,0.0
D05,SE09,02,0,data\raw\sisfall\SE09\D05_SE09_R02.txt,5000,200,25.0,25,0.0
D05,SE09,03,0,data\raw\sisfall\SE09\D05_SE09_R03.txt,5000,200,25.0,25,0.0
D05,SE09,04,0,data\raw\sisfall\SE09\D05_SE09_R04.txt,5000,200,25.0,25,0.0
D05,SE09,05,0,data\raw\sisfall\SE09\D05_SE09_R05.txt,5000,200,25.0,25,0.0
D07,SE09,01,0,data\raw\sisfall\SE09\D07_SE09_R01.txt,2400,200,12.0,12,0.0
D07,SE09,02,0,data\raw\sisfall\SE09\D07_SE09_R02.txt,2399,200,11.99,12,-0.01
D07,SE09,03,0,data\raw\sisfall\SE09\D07_SE09_R03.txt,2400,200,12.0,12,0.0
D07,SE09,04,0,data\raw\sisfall\SE09\D07_SE09_R04.txt,2400,200,12.0,12,0.0
D07,SE09,05,0,data\raw\sisfall\SE09\D07_SE09_R05.txt,2400,200,12.0,12,0.0
D08,SE09,01,0,data\raw\sisfall\SE09\D08_SE09_R01.txt,2400,200,12.0,12,0.0
D08,SE09,02,0,data\raw\sisfall\SE09\D08_SE09_R02.txt,2400,200,12.0,12,0.0
